 3.50  2500.  0.0  2.0  -0.05392420  -0.21445551   0.16020964  -0.00255104   0.68211220   2.27490627   1.91001707   0.73337816   2.08646774   1.22627209  -1.89562790  -0.95184824   0.18636396  -1.57677567  -1.45220932   0.63283086   0.23293973  -0.11355342   0.46340915   0.55693249   0.07098838   0.06931863   0.06507840   0.06609775   0.06609775   0.00108731   0.00011411   0.00019347   0.00046594   0.00755459
 4.00  2500.  0.0  2.0  -0.25595870  -0.15349479   0.28005255  -0.05623307   0.28644770   2.39859680   1.48168424   0.27055514   1.83721044   1.90131696  -1.70461582  -0.34281827   0.57794077  -1.02376974  -1.88302856   0.51653487   0.00070665  -0.16983002   0.20099193   0.65737090   0.05098663   0.04947132   0.04947132   0.04947132   0.05060163   0.00050156   0.00005099   0.00122892   0.00020666   0.00239337
 4.50  2500.  0.0  2.0  -0.31884093  -0.14982508   0.33607169  -0.10167258   0.17768301   1.83609065   1.22877941   0.09705466   1.66113317   1.85838104  -0.67268626  -0.02558335   0.61768233  -0.66055600  -1.59277533   0.10841693  -0.07999156  -0.11390709   0.04164168   0.50570432   0.03865635   0.03920674   0.03920674   0.03976911   0.03976911   0.00035424   0.00008262   0.00114680   0.00023747   0.00146053
 5.00  2500.  0.0  2.0  -0.20989348  -0.10374518   0.44247402  -0.06296043   0.12322680   0.92862808   0.71664694  -0.31679698   1.35803995   1.65608561   0.48558861   0.62844617   0.97393564  -0.24857491  -1.12639074  -0.24329986  -0.29843954  -0.19813232  -0.11734911   0.28390755   0.02849365   0.03059508   0.03059508   0.03059508   0.03059508   0.00012237   0.00158535   0.00157738   0.00063102   0.00080357
 5.50  2500.  0.0  2.0  -0.15723140   0.13999085   0.35443330  -0.23010806   0.18469513   0.81441663   0.19778319   0.01358542   1.94372338   1.70224265   0.25682076   0.95440574   0.43366106  -0.88636966  -1.35429483   0.04629692  -0.33786278   0.06650387   0.08197274   0.40749415   0.02180309   0.02322252   0.02351219   0.02351219   0.02351219   0.00027762   0.00049527   0.00107377   0.00211202   0.00176472
 6.00  2500.  0.0  2.0  -0.03069692   0.30356192   0.64037837  -0.10641505   0.26239388   1.09817741   0.03513250  -0.78163444   1.88594045   1.45448203  -0.40223654   1.00731383   1.51743099  -1.08191734  -1.06934224   0.29640480  -0.37039985  -0.46617463   0.21145722   0.28753736   0.01658790   0.01706337   0.01821197   0.01821197   0.01821197   0.00044492   0.00132851   0.00373109   0.00072228   0.00177202
 0.00  2600.  0.0  2.0  -0.38475608  -0.35714106  -0.42957434  -0.44831737  -0.62279128   1.56659591   1.32861995   2.07015352   2.10944943   3.37686811  -0.46322881  -0.13263794  -0.98465459  -1.24400472  -3.05718481   0.14015109   0.07899575   0.29811049   0.44640217   1.13718676   0.37778212   0.33711216   0.28834161   0.32863756   0.33711216   0.00278010   0.00128116   0.00155206   0.00071434   0.00139284
 0.50  2600.  0.0  2.0  -0.28459336  -0.29865527  -0.23893056  -0.41962429  -0.43559154   1.36864556   1.15612795   1.67870257   2.18372001   2.82385095  -0.32328393  -0.01900309  -0.75321504  -1.39976117  -2.42636166   0.10402170   0.09809884   0.28997633   0.54487366   0.89611438   0.31004134   0.27489287   0.23341271   0.26071234   0.27489287   0.00040704   0.00078356   0.00059920   0.00057583   0.00079017
 1.00  2600.  0.0  2.0  -0.46622893  -0.21995715  -0.05094814  -0.29475390  -0.30669285   2.34809272   0.82620421   0.97138693   1.65244874   2.47574810  -1.47481595   0.28524301   0.01344639  -0.72455196  -1.97835393   0.51119156   0.05509782   0.04846266   0.29201392   0.70450087   0.23336277   0.23045777   0.19350710   0.21661921   0.22277454   0.00149379   0.00049190   0.00043989   0.00011304   0.00061983
 1.50  2600.  0.0  2.0  -0.39962630  -0.14265096  -0.04706523  -0.04035342  -0.15803205   1.77148624   0.78961396   1.16676048   1.36427662   1.78926558  -0.38031828  -0.02939284  -0.28946571  -0.71519337  -1.02131384  -0.05779685   0.35750547   0.13874010   0.38652755   0.29215066   0.17058582   0.16606762   0.15005543   0.15253268   0.17058582   0.00171543   0.00005406   0.00011134   0.00211737   0.00014032
