 5.00  7000. -2.5  2.0   0.2739    0.3041    0.0063
 0.50  7250. -2.5  2.0   0.4111    0.2155    0.0016
 1.00  7250. -2.5  2.0   0.4137    0.2118    0.0016
 1.50  7250. -2.5  2.0   0.4212    0.2006    0.0015
 2.00  7250. -2.5  2.0   0.4160    0.2005    0.0012
 2.50  7250. -2.5  2.0   0.3829    0.2202    0.0023
 3.00  7250. -2.5  2.0   0.3262    0.2544    0.0072
 3.50  7250. -2.5  2.0   0.2660    0.3047    0.0098
 4.00  7250. -2.5  2.0   0.2670    0.3064    0.0077
 4.50  7250. -2.5  2.0   0.2689    0.3042    0.0068
 5.00  7250. -2.5  2.0   0.2663    0.3055    0.0064
 0.50  7500. -2.5  2.0   0.3755    0.2386    0.0027
 1.00  7500. -2.5  2.0   0.3754    0.2398    0.0028
 1.50  7500. -2.5  2.0   0.3798    0.2331    0.0026
 2.00  7500. -2.5  2.0   0.3896    0.2195    0.0021
 2.50  7500. -2.5  2.0   0.3846    0.2197    0.0017
 3.00  7500. -2.5  2.0   0.3466    0.2436    0.0034
 3.50  7500. -2.5  2.0   0.2838    0.2876    0.0080
 4.00  7500. -2.5  2.0   0.2531    0.3135    0.0084
 4.50  7500. -2.5  2.0   0.2537    0.3122    0.0075
 5.00  7500. -2.5  2.0   0.2535    0.3114    0.0070
 1.00  7750. -2.5  2.0   0.3431    0.2592    0.0042
 1.50  7750. -2.5  2.0   0.3418    0.2590    0.0042
 2.00  7750. -2.5  2.0   0.3495    0.2488    0.0037
 2.50  7750. -2.5  2.0   0.3607    0.2344    0.0029
 3.00  7750. -2.5  2.0   0.3527    0.2389    0.0023
 3.50  7750. -2.5  2.0   0.3074    0.2696    0.0048
 4.00  7750. -2.5  2.0   0.2459    0.3130    0.0097
 4.50  7750. -2.5  2.0   0.2392    0.3201    0.0082
 5.00  7750. -2.5  2.0   0.2393    0.3186    0.0077
 1.50  8000. -2.5  2.0   0.3121    0.2754    0.0060
 2.00  8000. -2.5  2.0   0.3135    0.2718    0.0056
 2.50  8000. -2.5  2.0   0.3232    0.2602    0.0047
 3.00  8000. -2.5  2.0   0.3361    0.2454    0.0036
 3.50  8000. -2.5  2.0   0.3210    0.2576    0.0031
 4.00  8000. -2.5  2.0   0.2679    0.2955    0.0065
 4.50  8000. -2.5  2.0   0.2172    0.3302    0.0111
 5.00  8000. -2.5  2.0   0.2218    0.3283    0.0088
 1.50  8250. -2.5  2.0   0.2917    0.2830    0.0075
 2.00  8250. -2.5  2.0   0.2867    0.2850    0.0075
 2.50  8250. -2.5  2.0   0.2917    0.2784    0.0067
 3.00  8250. -2.5  2.0   0.3026    0.2666    0.0055
 3.50  8250. -2.5  2.0   0.3146    0.2538    0.0042
 4.00  8250. -2.5  2.0   0.2876    0.2780    0.0041
 4.50  8250. -2.5  2.0   0.2306    0.3197    0.0082
 5.00  8250. -2.5  2.0   0.2001    0.3386    0.0114
 1.50  8500. -2.5  2.0   0.2794    0.2842    0.0085
 2.00  8500. -2.5  2.0   0.2676    0.2909    0.0090
 2.50  8500. -2.5  2.0   0.2676    0.2885    0.0086
 3.00  8500. -2.5  2.0   0.2746    0.2812    0.0074
 3.50  8500. -2.5  2.0   0.2865    0.2696    0.0061
 4.00  8500. -2.5  2.0   0.2932    0.2634    0.0047
 4.50  8500. -2.5  2.0   0.2533    0.2988    0.0056
 5.00  8500. -2.5  2.0   0.2014    0.3355    0.0102
 2.00  8750. -2.5  2.0   0.2554    0.2917    0.0099
 2.50  8750. -2.5  2.0   0.2505    0.2925    0.0099
 3.00  8750. -2.5  2.0   0.2533    0.2889    0.0091
 3.50  8750. -2.5  2.0   0.2618    0.2813    0.0079
 4.00  8750. -2.5  2.0   0.2718    0.2722    0.0066
 4.50  8750. -2.5  2.0   0.2676    0.2777    0.0053
 5.00  8750. -2.5  2.0   0.2158    0.3208    0.0081
 2.00  9000. -2.5  2.0   0.2476    0.2906    0.0106
 2.50  9000. -2.5  2.0   0.2388    0.2929    0.0108
 3.00  9000. -2.5  2.0   0.2380    0.2915    0.0103
 3.50  9000. -2.5  2.0   0.2422    0.2878    0.0094
 4.00  9000. -2.5  2.0   0.2507    0.2810    0.0083
 4.50  9000. -2.5  2.0   0.2610    0.2715    0.0070
 5.00  9000. -2.5  2.0   0.2728    0.2592    0.0058
 2.00  9250. -2.5  2.0   0.2413    0.2900    0.0109
 2.50  9250. -2.5  2.0   0.2295    0.2931    0.0113
 3.00  9250. -2.5  2.0   0.2262    0.2925    0.0111
 3.50  9250. -2.5  2.0   0.2279    0.2904    0.0105
 4.00  9250. -2.5  2.0   0.2330    0.2868    0.0097
 4.50  9250. -2.5  2.0   0.2410    0.2804    0.0086
 5.00  9250. -2.5  2.0   0.2507    0.2708    0.0074
 2.00  9500. -2.5  2.0   0.2359    0.2899    0.0111
 2.50  9500. -2.5  2.0   0.2222    0.2928    0.0117
 3.00  9500. -2.5  2.0   0.2171    0.2926    0.0116
 3.50  9500. -2.5  2.0   0.2167    0.2914    0.0112
 4.00  9500. -2.5  2.0   0.2197    0.2892    0.0106
 4.50  9500. -2.5  2.0   0.2245    0.2859    0.0099
 5.00  9500. -2.5  2.0   0.2317    0.2794    0.0088
 2.00  9750. -2.5  2.0   0.2315    0.2898    0.0114
 2.50  9750. -2.5  2.0   0.2162    0.2925    0.0119
 3.00  9750. -2.5  2.0   0.2094    0.2925    0.0119
 3.50  9750. -2.5  2.0   0.2078    0.2916    0.0117
 4.00  9750. -2.5  2.0   0.2090    0.2903    0.0113
 4.50  9750. -2.5  2.0   0.2118    0.2884    0.0108
 5.00  9750. -2.5  2.0   0.2166    0.2846    0.0101
 2.00 10000. -2.5  2.0   0.2271    0.2902    0.0117
 2.50 10000. -2.5  2.0   0.2110    0.2921    0.0122
 3.00 10000. -2.5  2.0   0.2032    0.2920    0.0122
 3.50 10000. -2.5  2.0   0.2006    0.2911    0.0121
 4.00 10000. -2.5  2.0   0.2005    0.2905    0.0118
 4.50 10000. -2.5  2.0   0.2020    0.2894    0.0115
 5.00 10000. -2.5  2.0   0.2047    0.2873    0.0110
 2.00 10500. -2.5  2.0   0.2193    0.2914    0.0122
 2.50 10500. -2.5  2.0   0.2017    0.2918    0.0127
 3.00 10500. -2.5  2.0   0.1929    0.2907    0.0126
 3.50 10500. -2.5  2.0   0.1889    0.2897    0.0125
 4.00 10500. -2.5  2.0   0.1874    0.2895    0.0125
 4.50 10500. -2.5  2.0   0.1871    0.2894    0.0124
 5.00 10500. -2.5  2.0   0.1870    0.2892    0.0123
 2.50 11000. -2.5  2.0   0.1936    0.2918    0.0133
 3.00 11000. -2.5  2.0   0.1845    0.2891    0.0130
 3.50 11000. -2.5  2.0   0.1800    0.2874    0.0128
 4.00 11000. -2.5  2.0   0.1778    0.2871    0.0128
 4.50 11000. -2.5  2.0   0.1761    0.2880    0.0128
 5.00 11000. -2.5  2.0   0.1748    0.2886    0.0130
 2.50 11500. -2.5  2.0   0.1869    0.2914    0.0138
 3.00 11500. -2.5  2.0   0.1772    0.2875    0.0133
 3.50 11500. -2.5  2.0   0.1726    0.2848    0.0130
 4.00 11500. -2.5  2.0   0.1698    0.2843    0.0129
 4.50 11500. -2.5  2.0   0.1678    0.2852    0.0130
 5.00 11500. -2.5  2.0   0.1662    0.2862    0.0133
 2.50 12000. -2.5  2.0   0.1810    0.2913    0.0144
 3.00 12000. -2.5  2.0   0.1709    0.2858    0.0137
 3.50 12000. -2.5  2.0   0.1659    0.2824    0.0131
 4.00 12000. -2.5  2.0   0.1632    0.2811    0.0129
 4.50 12000. -2.5  2.0   0.1611    0.2818    0.0130
 5.00 12000. -2.5  2.0   0.1591    0.2830    0.0133
 2.50 12500. -2.5  2.0   0.1760    0.2914    0.0150
 3.00 12500. -2.5  2.0   0.1654    0.2843    0.0140
 3.50 12500. -2.5  2.0   0.1603    0.2797    0.0133
 4.00 12500. -2.5  2.0   0.1574    0.2779    0.0129
 4.50 12500. -2.5  2.0   0.1556    0.2779    0.0130
 5.00 12500. -2.5  2.0   0.1533    0.2794    0.0132
 2.50 13000. -2.5  2.0   0.1716    0.2920    0.0155
 3.00 13000. -2.5  2.0   0.1604    0.2831    0.0143
 3.50 13000. -2.5  2.0   0.1555    0.2771    0.0134
 4.00 13000. -2.5  2.0   0.1526    0.2744    0.0129
 4.50 13000. -2.5  2.0   0.1504    0.2743    0.0128
 5.00 13000. -2.5  2.0   0.1481    0.2757    0.0131
 2.00 14000. -2.5  2.0   0.1972    0.3011    0.0155
 2.50 14000. -2.5  2.0   0.1645    0.2936    0.0165
 3.00 14000. -2.5  2.0   0.1526    0.2812    0.0151
 3.50 14000. -2.5  2.0   0.1472    0.2726    0.0137
 4.00 14000. -2.5  2.0   0.1442    0.2682    0.0128
 4.50 14000. -2.5  2.0   0.1420    0.2670    0.0126
 5.00 14000. -2.5  2.0   0.1397    0.2679    0.0127
 2.50 15000. -2.5  2.0   0.1589    0.2965    0.0175
 3.00 15000. -2.5  2.0   0.1455    0.2811    0.0159
 3.50 15000. -2.5  2.0   0.1402    0.2694    0.0141
 4.00 15000. -2.5  2.0   0.1374    0.2629    0.0129
 4.50 15000. -2.5  2.0   0.1352    0.2605    0.0124
 5.00 15000. -2.5  2.0   0.1327    0.2608    0.0124
 2.50 16000. -2.5  2.0   0.1539    0.3008    0.0186
 3.00 16000. -2.5  2.0   0.1389    0.2824    0.0169
 3.50 16000. -2.5  2.0   0.1337    0.2678    0.0145
 4.00 16000. -2.5  2.0   0.1315    0.2587    0.0130
 4.50 16000. -2.5  2.0   0.1295    0.2550    0.0123
 5.00 16000. -2.5  2.0   0.1270    0.2545    0.0122
 2.50 17000. -2.5  2.0   0.1502    0.3053    0.0198
 3.00 17000. -2.5  2.0   0.1325    0.2849    0.0180
 3.50 17000. -2.5  2.0   0.1275    0.2673    0.0153
 4.00 17000. -2.5  2.0   0.1257    0.2562    0.0133
 4.50 17000. -2.5  2.0   0.1241    0.2507    0.0123
 5.00 17000. -2.5  2.0   0.1220    0.2490    0.0121
 2.50 18000. -2.5  2.0   0.1492    0.3093    0.0208
 3.00 18000. -2.5  2.0   0.1265    0.2880    0.0194
 3.50 18000. -2.5  2.0   0.1210    0.2680    0.0162
 4.00 18000. -2.5  2.0   0.1200    0.2545    0.0138
 4.50 18000. -2.5  2.0   0.1188    0.2476    0.0125
 5.00 18000. -2.5  2.0   0.1172    0.2448    0.0121
 2.50 19000. -2.5  2.0   0.1503    0.3136    0.0215
 3.00 19000. -2.5  2.0   0.1216    0.2912    0.0208
 3.50 19000. -2.5  2.0   0.1152    0.2686    0.0173
 4.00 19000. -2.5  2.0   0.1139    0.2538    0.0145
 4.50 19000. -2.5  2.0   0.1134    0.2454    0.0129
 5.00 19000. -2.5  2.0   0.1125    0.2414    0.0122
 3.00 20000. -2.5  2.0   0.1177    0.2950    0.0224
 3.50 20000. -2.5  2.0   0.1096    0.2700    0.0186
 4.00 20000. -2.5  2.0   0.1084    0.2530    0.0154
 4.50 20000. -2.5  2.0   0.1079    0.2437    0.0134
 5.00 20000. -2.5  2.0   0.1075    0.2390    0.0126
 3.00 21000. -2.5  2.0   0.1144    0.2999    0.0239
 3.50 21000. -2.5  2.0   0.1046    0.2721    0.0201
 4.00 21000. -2.5  2.0   0.1028    0.2531    0.0164
 4.50 21000. -2.5  2.0   0.1029    0.2421    0.0141
 5.00 21000. -2.5  2.0   0.1025    0.2370    0.0130
 3.00 22000. -2.5  2.0   0.1121    0.3055    0.0252
 3.50 22000. -2.5  2.0   0.0998    0.2756    0.0216
 4.00 22000. -2.5  2.0   0.0979    0.2538    0.0175
 4.50 22000. -2.5  2.0   0.0978    0.2413    0.0149
 5.00 22000. -2.5  2.0   0.0978    0.2350    0.0137
 3.00 23000. -2.5  2.0   0.1111    0.3110    0.0264
 3.50 23000. -2.5  2.0   0.0954    0.2800    0.0232
 4.00 23000. -2.5  2.0   0.0930    0.2559    0.0189
 4.50 23000. -2.5  2.0   0.0929    0.2414    0.0159
 5.00 23000. -2.5  2.0   0.0929    0.2342    0.0144
 3.00 24000. -2.5  2.0   0.1114    0.3168    0.0271
 3.50 24000. -2.5  2.0   0.0913    0.2852    0.0248
 4.00 24000. -2.5  2.0   0.0880    0.2592    0.0203
 4.50 24000. -2.5  2.0   0.0882    0.2427    0.0170
 5.00 24000. -2.5  2.0   0.0884    0.2341    0.0152
 3.00 25000. -2.5  2.0   0.1128    0.3231    0.0272
 3.50 25000. -2.5  2.0   0.0878    0.2905    0.0262
 4.00 25000. -2.5  2.0   0.0835    0.2629    0.0217
 4.50 25000. -2.5  2.0   0.0835    0.2449    0.0182
 5.00 25000. -2.5  2.0   0.0839    0.2350    0.0161
 3.00 26000. -2.5  2.0   0.1106    0.3324    0.0271
 3.50 26000. -2.5  2.0   0.0847    0.2959    0.0272
 4.00 26000. -2.5  2.0   0.0792    0.2668    0.0229
 4.50 26000. -2.5  2.0   0.0790    0.2477    0.0192
 5.00 26000. -2.5  2.0   0.0795    0.2366    0.0170
 3.50 27000. -2.5  2.0   0.0817    0.3017    0.0280
 4.00 27000. -2.5  2.0   0.0754    0.2705    0.0239
 4.50 27000. -2.5  2.0   0.0747    0.2502    0.0201
 5.00 27000. -2.5  2.0   0.0753    0.2382    0.0177
 3.50 28000. -2.5  2.0   0.0775    0.3070    0.0288
 4.00 28000. -2.5  2.0   0.0716    0.2741    0.0246
 4.50 28000. -2.5  2.0   0.0708    0.2523    0.0206
 5.00 28000. -2.5  2.0   0.0713    0.2395    0.0181
 3.50 29000. -2.5  2.0   0.0703    0.3125    0.0296
 4.00 29000. -2.5  2.0   0.0678    0.2763    0.0251
 4.50 29000. -2.5  2.0   0.0675    0.2532    0.0209
 5.00 29000. -2.5  2.0   0.0679    0.2396    0.0182
 3.50 30000. -2.5  2.0   0.0623    0.3173    0.0308
 4.00 30000. -2.5  2.0   0.0627    0.2779    0.0254
 4.50 30000. -2.5  2.0   0.0642    0.2527    0.0209
 5.00 30000. -2.5  2.0   0.0651    0.2379    0.0179
 3.50 31000. -2.5  2.0   0.0527    0.3244    0.0323
 4.00 31000. -2.5  2.0   0.0569    0.2780    0.0257
 4.50 31000. -2.5  2.0   0.0601    0.2510    0.0205
 5.00 31000. -2.5  2.0   0.0623    0.2346    0.0173
 4.00 32000. -2.5  2.0   0.0501    0.2786    0.0263
 4.50 32000. -2.5  2.0   0.0563    0.2475    0.0202
 5.00 32000. -2.5  2.0   0.0594    0.2298    0.0165
 4.00 33000. -2.5  2.0   0.0425    0.2802    0.0273
 4.50 33000. -2.5  2.0   0.0519    0.2437    0.0199
 5.00 33000. -2.5  2.0   0.0569    0.2235    0.0156
 4.00 34000. -2.5  2.0   0.0323    0.2842    0.0290
 4.50 34000. -2.5  2.0   0.0463    0.2411    0.0200
 5.00 34000. -2.5  2.0   0.0538    0.2172    0.0150
 4.00 35000. -2.5  2.0   0.0219    0.2875    0.0312
 4.50 35000. -2.5  2.0   0.0389    0.2400    0.0205
 5.00 35000. -2.5  2.0   0.0496    0.2119    0.0145
 4.50 37500. -2.5  2.0   0.0193    0.2353    0.0234
 5.00 37500. -2.5  2.0   0.0350    0.2002    0.0145
 4.50 40000. -2.5  2.0   0.0089    0.2299    0.0261
 5.00 40000. -2.5  2.0   0.0226    0.1885    0.0156
 5.00 42500. -2.5  2.0   0.0162    0.1829    0.0169
 5.00 45000. -2.5  2.0   0.0131    0.1824    0.0179
 5.00 47500. -2.5  2.0   0.0112    0.1840    0.0187
 5.00 50000. -2.5  2.0   0.0099    0.1861    0.0195
 0.00  3500. -2.0  2.0   0.7901   -0.0921    0.0032
 0.50  3500. -2.0  2.0   0.8306   -0.1207    0.0027
 1.00  3500. -2.0  2.0   0.8217   -0.1071    0.0032
 1.50  3500. -2.0  2.0   0.6567    0.0408    0.0073
 2.00  3500. -2.0  2.0   0.4106    0.2481    0.0151
 2.50  3500. -2.0  2.0   0.2630    0.3613    0.0264
 3.00  3500. -2.0  2.0   0.1953    0.4233    0.0354
 3.50  3500. -2.0  2.0   0.1710    0.4273    0.0413
 4.00  3500. -2.0  2.0   0.1862    0.4054    0.0377
 4.50  3500. -2.0  2.0   0.1925    0.4673    0.0369
 5.00  3500. -2.0  2.0   0.2251    0.4350    0.0294
 0.00  3750. -2.0  2.0   0.7486   -0.0613    0.0010
 0.50  3750. -2.0  2.0   0.7758   -0.0762    0.0006
 1.00  3750. -2.0  2.0   0.7918   -0.0794    0.0004
 1.50  3750. -2.0  2.0   0.7933   -0.0686    0.0004
 2.00  3750. -2.0  2.0   0.7159    0.0011    0.0012
 2.50  3750. -2.0  2.0   0.5132    0.1717    0.0087
 3.00  3750. -2.0  2.0   0.3142    0.3233    0.0202
 3.50  3750. -2.0  2.0   0.2153    0.3694    0.0317
 4.00  3750. -2.0  2.0   0.1721    0.4068    0.0375
 4.50  3750. -2.0  2.0   0.1488    0.4226    0.0439
 5.00  3750. -2.0  2.0   0.1571    0.4017    0.0380
 0.00  4000. -2.0  2.0   0.6892   -0.0125    0.0006
 0.50  4000. -2.0  2.0   0.6978   -0.0087    0.0002
 1.00  4000. -2.0  2.0   0.7002    0.0014    0.0001
 1.50  4000. -2.0  2.0   0.6956    0.0182    0.0003
 2.00  4000. -2.0  2.0   0.6908    0.0336    0.0005
 2.50  4000. -2.0  2.0   0.6542    0.0722    0.0002
 3.00  4000. -2.0  2.0   0.5350    0.1667    0.0030
 3.50  4000. -2.0  2.0   0.3613    0.2988    0.0149
 4.00  4000. -2.0  2.0   0.2369    0.3826    0.0279
 4.50  4000. -2.0  2.0   0.1816    0.3820    0.0329
 5.00  4000. -2.0  2.0   0.1444    0.4444    0.0438
 0.00  4250. -2.0  2.0   0.6296    0.0310    0.0012
 0.50  4250. -2.0  2.0   0.6229    0.0482    0.0006
 1.00  4250. -2.0  2.0   0.6110    0.0727    0.0002
 1.50  4250. -2.0  2.0   0.5962    0.1000    0.0001
 2.00  4250. -2.0  2.0   0.5857    0.1221    0.0001
 2.50  4250. -2.0  2.0   0.5763    0.1400    0.0001
 3.00  4250. -2.0  2.0   0.5489    0.1687    0.0001
 3.50  4250. -2.0  2.0   0.4724    0.2295    0.0021
 4.00  4250. -2.0  2.0   0.3546    0.3124    0.0111
 4.50  4250. -2.0  2.0   0.2464    0.3841    0.0243
 5.00  4250. -2.0  2.0   0.1790    0.4221    0.0353
 0.00  4500. -2.0  2.0   0.5950    0.0491    0.0018
 0.50  4500. -2.0  2.0   0.5753    0.0748    0.0015
 1.00  4500. -2.0  2.0   0.5466    0.1119    0.0013
 1.50  4500. -2.0  2.0   0.5195    0.1500    0.0011
 2.00  4500. -2.0  2.0   0.4977    0.1834    0.0010
 2.50  4500. -2.0  2.0   0.4832    0.2076    0.0009
 3.00  4500. -2.0  2.0   0.4713    0.2261    0.0009
 3.50  4500. -2.0  2.0   0.4489    0.2500    0.0013
 4.00  4500. -2.0  2.0   0.3967    0.2871    0.0040
 4.50  4500. -2.0  2.0   0.3107    0.3528    0.0113
 5.00  4500. -2.0  2.0   0.2331    0.3901    0.0218
 0.00  4750. -2.0  2.0   0.5683    0.0678    0.0019
 0.50  4750. -2.0  2.0   0.5440    0.0937    0.0020
 1.00  4750. -2.0  2.0   0.5111    0.1295    0.0023
 1.50  4750. -2.0  2.0   0.4761    0.1697    0.0028
 2.00  4750. -2.0  2.0   0.4426    0.2103    0.0033
 2.50  4750. -2.0  2.0   0.4182    0.2433    0.0035
 3.00  4750. -2.0  2.0   0.4013    0.2672    0.0036
 3.50  4750. -2.0  2.0   0.3850    0.2877    0.0041
 4.00  4750. -2.0  2.0   0.3606    0.3132    0.0050
 4.50  4750. -2.0  2.0   0.3158    0.3439    0.0085
 5.00  4750. -2.0  2.0   0.2560    0.3831    0.0155
 0.00  5000. -2.0  2.0   0.5399    0.0923    0.0021
 0.50  5000. -2.0  2.0   0.5176    0.1148    0.0024
 1.00  5000. -2.0  2.0   0.4875    0.1454    0.0030
 1.50  5000. -2.0  2.0   0.4525    0.1817    0.0040
 2.00  5000. -2.0  2.0   0.4174    0.2189    0.0050
 2.50  5000. -2.0  2.0   0.3895    0.2498    0.0057
 3.00  5000. -2.0  2.0   0.3675    0.2749    0.0062
 3.50  5000. -2.0  2.0   0.3488    0.2955    0.0071
 4.00  5000. -2.0  2.0   0.3266    0.3174    0.0085
 4.50  5000. -2.0  2.0   0.2968    0.3385    0.0109
 5.00  5000. -2.0  2.0   0.2558    0.3641    0.0153
 0.00  5250. -2.0  2.0   0.5062    0.1215    0.0027
 0.50  5250. -2.0  2.0   0.4904    0.1379    0.0031
 1.00  5250. -2.0  2.0   0.4652    0.1633    0.0039
 1.50  5250. -2.0  2.0   0.4355    0.1933    0.0048
 2.00  5250. -2.0  2.0   0.4047    0.2239    0.0060
 2.50  5250. -2.0  2.0   0.3766    0.2525    0.0067
 3.00  5250. -2.0  2.0   0.3532    0.2761    0.0073
 3.50  5250. -2.0  2.0   0.3342    0.2944    0.0080
 4.00  5250. -2.0  2.0   0.3139    0.3120    0.0094
 4.50  5250. -2.0  2.0   0.2974    0.3282    0.0096
 5.00  5250. -2.0  2.0   0.2557    0.3551    0.0146
 0.00  5500. -2.0  2.0   0.4661    0.1566    0.0037
 0.50  5500. -2.0  2.0   0.4581    0.1651    0.0042
 1.00  5500. -2.0  2.0   0.4411    0.1832    0.0049
 1.50  5500. -2.0  2.0   0.4187    0.2051    0.0059
 2.00  5500. -2.0  2.0   0.3943    0.2288    0.0068
 2.50  5500. -2.0  2.0   0.3694    0.2533    0.0074
 3.00  5500. -2.0  2.0   0.3486    0.2741    0.0075
 3.50  5500. -2.0  2.0   0.3264    0.2953    0.0080
 4.00  5500. -2.0  2.0   0.3078    0.3104    0.0092
 4.50  5500. -2.0  2.0   0.2851    0.3269    0.0113
 5.00  5500. -2.0  2.0   0.2571    0.3460    0.0146
 0.00  5750. -2.0  2.0   0.5457    0.0852    0.0020
 0.50  5750. -2.0  2.0   0.4436    0.1754    0.0049
 1.00  5750. -2.0  2.0   0.4132    0.2054    0.0061
 1.50  5750. -2.0  2.0   0.4008    0.2178    0.0068
 2.00  5750. -2.0  2.0   0.3817    0.2358    0.0076
 2.50  5750. -2.0  2.0   0.3630    0.2541    0.0078
 3.00  5750. -2.0  2.0   0.3425    0.2748    0.0078
 3.50  5750. -2.0  2.0   0.3229    0.2924    0.0080
 4.00  5750. -2.0  2.0   0.3137    0.2995    0.0077
 4.50  5750. -2.0  2.0   0.2887    0.3189    0.0100
 5.00  5750. -2.0  2.0   0.2638    0.3358    0.0126
 0.00  6000. -2.0  2.0   0.5515    0.0866    0.0007
 0.50  6000. -2.0  2.0   0.5210    0.1084    0.0021
 1.00  6000. -2.0  2.0   0.4064    0.2061    0.0069
 1.50  6000. -2.0  2.0   0.3761    0.2366    0.0077
 2.00  6000. -2.0  2.0   0.3657    0.2461    0.0081
 2.50  6000. -2.0  2.0   0.3522    0.2584    0.0082
 3.00  6000. -2.0  2.0   0.3397    0.2706    0.0075
 3.50  6000. -2.0  2.0   0.3265    0.2826    0.0073
 4.00  6000. -2.0  2.0   0.3088    0.2986    0.0076
 4.50  6000. -2.0  2.0   0.2969    0.3065    0.0080
 5.00  6000. -2.0  2.0   0.2699    0.3268    0.0107
 0.50  6250. -2.0  2.0   0.5198    0.1169    0.0008
 1.00  6250. -2.0  2.0   0.4786    0.1461    0.0029
 1.50  6250. -2.0  2.0   0.3752    0.2311    0.0084
 2.00  6250. -2.0  2.0   0.3457    0.2596    0.0085
 2.50  6250. -2.0  2.0   0.3404    0.2641    0.0082
 3.00  6250. -2.0  2.0   0.3302    0.2732    0.0078
 3.50  6250. -2.0  2.0   0.3192    0.2841    0.0072
 4.00  6250. -2.0  2.0   0.3073    0.2940    0.0070
 4.50  6250. -2.0  2.0   0.2952    0.3035    0.0073
 5.00  6250. -2.0  2.0   0.2755    0.3175    0.0088
 0.50  6500. -2.0  2.0   0.5156    0.1253    0.0005
 1.00  6500. -2.0  2.0   0.4858    0.1475    0.0010
 1.50  6500. -2.0  2.0   0.4493    0.1668    0.0039
 2.00  6500. -2.0  2.0   0.3415    0.2530    0.0108
 2.50  6500. -2.0  2.0   0.3187    0.2778    0.0090
 3.00  6500. -2.0  2.0   0.3160    0.2799    0.0082
 3.50  6500. -2.0  2.0   0.3121    0.2834    0.0074
 4.00  6500. -2.0  2.0   0.3050    0.2888    0.0070
 4.50  6500. -2.0  2.0   0.2943    0.2986    0.0067
 5.00  6500. -2.0  2.0   0.2793    0.3095    0.0075
 0.50  6750. -2.0  2.0   0.4893    0.1501    0.0006
 1.00  6750. -2.0  2.0   0.4813    0.1550    0.0007
 1.50  6750. -2.0  2.0   0.4506    0.1757    0.0014
 2.00  6750. -2.0  2.0   0.4022    0.2034    0.0050
 2.50  6750. -2.0  2.0   0.3164    0.2708    0.0108
 3.00  6750. -2.0  2.0   0.2980    0.2919    0.0084
 3.50  6750. -2.0  2.0   0.2985    0.2898    0.0077
 4.00  6750. -2.0  2.0   0.2956    0.2914    0.0071
 4.50  6750. -2.0  2.0   0.2903    0.2952    0.0066
 5.00  6750. -2.0  2.0   0.2784    0.3050    0.0069
 0.50  7000. -2.0  2.0   0.4493    0.1857    0.0010
 1.00  7000. -2.0  2.0   0.4535    0.1793    0.0010
 1.50  7000. -2.0  2.0   0.4467    0.1815    0.0010
 2.00  7000. -2.0  2.0   0.4155    0.2006    0.0019
 2.50  7000. -2.0  2.0   0.3677    0.2269    0.0058
 3.00  7000. -2.0  2.0   0.2874    0.2933    0.0099
 3.50  7000. -2.0  2.0   0.2816    0.3002    0.0081
 4.00  7000. -2.0  2.0   0.2805    0.2999    0.0076
 4.50  7000. -2.0  2.0   0.2804    0.2995    0.0067
 5.00  7000. -2.0  2.0   0.2739    0.3036    0.0066
 0.50  7250. -2.0  2.0   0.4062    0.2203    0.0016
 1.00  7250. -2.0  2.0   0.4082    0.2175    0.0017
 1.50  7250. -2.0  2.0   0.4151    0.2074    0.0016
 2.00  7250. -2.0  2.0   0.4104    0.2070    0.0014
 2.50  7250. -2.0  2.0   0.3771    0.2272    0.0025
 3.00  7250. -2.0  2.0   0.3222    0.2597    0.0074
 3.50  7250. -2.0  2.0   0.2622    0.3097    0.0100
 4.00  7250. -2.0  2.0   0.2621    0.3113    0.0081
 4.50  7250. -2.0  2.0   0.2642    0.3088    0.0071
 5.00  7250. -2.0  2.0   0.2623    0.3092    0.0066
 0.50  7500. -2.0  2.0   0.3715    0.2423    0.0027
 1.00  7500. -2.0  2.0   0.3706    0.2446    0.0028
 1.50  7500. -2.0  2.0   0.3745    0.2387    0.0027
 2.00  7500. -2.0  2.0   0.3839    0.2258    0.0023
 2.50  7500. -2.0  2.0   0.3793    0.2259    0.0019
 3.00  7500. -2.0  2.0   0.3421    0.2493    0.0036
 3.50  7500. -2.0  2.0   0.2780    0.2928    0.0087
 4.00  7500. -2.0  2.0   0.2474    0.3184    0.0091
 4.50  7500. -2.0  2.0   0.2488    0.3169    0.0079
 5.00  7500. -2.0  2.0   0.2493    0.3153    0.0072
 1.00  7750. -2.0  2.0   0.3403    0.2622    0.0042
 1.50  7750. -2.0  2.0   0.3383    0.2628    0.0043
 2.00  7750. -2.0  2.0   0.3450    0.2537    0.0039
 2.50  7750. -2.0  2.0   0.3554    0.2403    0.0031
 3.00  7750. -2.0  2.0   0.3472    0.2446    0.0027
 3.50  7750. -2.0  2.0   0.3026    0.2743    0.0052
 4.00  7750. -2.0  2.0   0.2396    0.3190    0.0103
 4.50  7750. -2.0  2.0   0.2346    0.3239    0.0085
 5.00  7750. -2.0  2.0   0.2352    0.3216    0.0080
 1.00  8000. -2.0  2.0   0.3189    0.2707    0.0057
 1.50  8000. -2.0  2.0   0.3091    0.2787    0.0060
