 4.50  3100.  0.0   0.31092  0.44846  0.04576  0.02979
 5.00  3100.  0.0   0.30868  0.45832  0.03353  0.03192
 5.50  3100.  0.0   0.32900  0.45469  0.02477  0.03076
 6.00  3100.  0.0   0.36483  0.43697  0.01817  0.02785
 3.00  3200.  0.0   0.57612  0.28760  0.10418  0.01599
 3.50  3200.  0.0   0.43986  0.37267  0.08282  0.02030
 4.00  3200.  0.0   0.35668  0.41471  0.06206  0.02395
 4.50  3200.  0.0   0.30727  0.44292  0.04796  0.02872
 5.00  3200.  0.0   0.28682  0.45887  0.03423  0.03202
 5.50  3200.  0.0   0.29245  0.46346  0.02495  0.03250
 6.00  3200.  0.0   0.31976  0.45392  0.01835  0.03003
 3.00  3300.  0.0   0.64042  0.21989  0.10967  0.01461
 3.50  3300.  0.0   0.49088  0.32923  0.08591  0.01633
 4.00  3300.  0.0   0.38191  0.39298  0.06402  0.02032
 4.50  3300.  0.0   0.31173  0.43256  0.04935  0.02571
 5.00  3300.  0.0   0.27175  0.45819  0.03569  0.03168
 5.50  3300.  0.0   0.26077  0.46951  0.02586  0.03434
 6.00  3300.  0.0   0.27371  0.46984  0.01883  0.03427
 3.00  3400.  0.0   0.65614  0.17946  0.11260  0.01803
 3.50  3400.  0.0   0.52828  0.28753  0.08615  0.01620
 4.00  3400.  0.0   0.40332  0.37144  0.06372  0.01787
 4.50  3400.  0.0   0.31562  0.42435  0.04961  0.02389
 5.00  3400.  0.0   0.26320  0.45300  0.03634  0.02976
 5.50  3400.  0.0   0.23730  0.47213  0.02666  0.03543
 6.00  3400.  0.0   0.23512  0.48144  0.01935  0.03824
 3.00  3500.  0.0   0.70629  0.11956  0.11418  0.01644
 3.50  3500.  0.0   0.55943  0.23855  0.08766  0.01245
 4.00  3500.  0.0   0.41705  0.34886  0.06463  0.01576
 4.50  3500.  0.0   0.31830  0.41447  0.04961  0.02192
 5.00  3500.  0.0   0.25473  0.45018  0.03630  0.02930
 5.50  3500.  0.0   0.22031  0.47058  0.02693  0.03572
 6.00  3500.  0.0   0.20786  0.48473  0.01978  0.04089
 3.00  3600.  0.0   0.76859  0.03466  0.11831  0.00846
 3.50  3600.  0.0   0.59617  0.19470  0.08956  0.01022
 4.00  3600.  0.0   0.43571  0.32040  0.06617  0.01305
 4.50  3600.  0.0   0.32255  0.39934  0.05096  0.01928
 5.00  3600.  0.0   0.25108  0.44225  0.03691  0.02777
 5.50  3600.  0.0   0.20900  0.46648  0.02703  0.03555
 6.00  3600.  0.0   0.18779  0.48295  0.02013  0.04277
 3.00  3700.  0.0   0.78135  0.02640  0.11957  0.00944
 3.50  3700.  0.0   0.64964  0.13681  0.09190  0.00782
 4.00  3700.  0.0   0.46748  0.28601  0.06712  0.01176
 4.50  3700.  0.0   0.33191  0.38218  0.05184  0.01826
 5.00  3700.  0.0   0.25071  0.43297  0.03766  0.02672
 5.50  3700.  0.0   0.20411  0.45660  0.02770  0.03407
 6.00  3700.  0.0   0.17623  0.47711  0.02038  0.04323
 3.00  3800.  0.0   0.78028  0.02686  0.12182  0.00676
 3.50  3800.  0.0   0.69495  0.09700  0.09262  0.00685
 4.00  3800.  0.0   0.52074  0.23812  0.06773  0.00997
 4.50  3800.  0.0   0.35721  0.35586  0.05243  0.01716
 5.00  3800.  0.0   0.25920  0.41404  0.03871  0.02471
 5.50  3800.  0.0   0.20379  0.44561  0.02818  0.03303
 6.00  3800.  0.0   0.17072  0.46790  0.02053  0.04284
 3.00  3900.  0.0   0.76999  0.03347  0.12394  0.00527
 3.50  3900.  0.0   0.74231  0.04001  0.09448  0.00383
 4.00  3900.  0.0   0.57498  0.18082  0.06910  0.00798
 4.50  3900.  0.0   0.40105  0.31253  0.05289  0.01486
 5.00  3900.  0.0   0.28046  0.39304  0.03910  0.02322
 5.50  3900.  0.0   0.21159  0.42919  0.02857  0.03103
 6.00  3900.  0.0   0.17272  0.45472  0.02086  0.04058
 3.00  4000.  0.0   0.75382  0.05227  0.12305  0.00531
 3.50  4000.  0.0   0.74956  0.03814  0.09381  0.00532
 4.00  4000.  0.0   0.63458  0.12771  0.06952  0.00588
 4.50  4000.  0.0   0.46059  0.26183  0.05325  0.01248
 5.00  4000.  0.0   0.31679  0.35891  0.03896  0.02066
 5.50  4000.  0.0   0.22905  0.41072  0.02886  0.02874
 6.00  4000.  0.0   0.18154  0.43487  0.02116  0.03641
 3.00  4100.  0.0   0.73521  0.07375  0.12329  0.00647
 3.50  4100.  0.0   0.73419  0.05304  0.09420  0.00513
 4.00  4100.  0.0   0.68587  0.08325  0.06911  0.00414
 4.50  4100.  0.0   0.53445  0.20622  0.05289  0.00907
 5.00  4100.  0.0   0.37203  0.31415  0.03923  0.01664
 5.50  4100.  0.0   0.25862  0.38723  0.02875  0.02595
 6.00  4100.  0.0   0.19628  0.41980  0.02113  0.03319
 3.00  4200.  0.0   0.72268  0.08185  0.12228  0.00609
 3.50  4200.  0.0   0.71859  0.06602  0.09349  0.00529
 4.00  4200.  0.0   0.71336  0.05735  0.06941  0.00401
 4.50  4200.  0.0   0.59651  0.14976  0.05320  0.00630
 5.00  4200.  0.0   0.43677  0.26471  0.03896  0.01299
 5.50  4200.  0.0   0.30583  0.34225  0.02908  0.01930
 6.00  4200.  0.0   0.21987  0.39980  0.02136  0.02945
 3.00  4300.  0.0   0.71090  0.08997  0.12259  0.00610
 3.50  4300.  0.0   0.70619  0.07389  0.09383  0.00496
 4.00  4300.  0.0   0.70342  0.06219  0.06894  0.00445
 4.50  4300.  0.0   0.64791  0.11055  0.05285  0.00454
 5.00  4300.  0.0   0.50833  0.21642  0.03869  0.00950
 5.50  4300.  0.0   0.35998  0.31718  0.02881  0.01831
 6.00  4300.  0.0   0.25362  0.37503  0.02130  0.02565
 3.00  4400.  0.0   0.69962  0.09637  0.12162  0.00563
 3.50  4400.  0.0   0.69461  0.08138  0.09317  0.00501
 4.00  4400.  0.0   0.69315  0.06949  0.06848  0.00473
 4.50  4400.  0.0   0.67950  0.07803  0.05255  0.00379
 5.00  4400.  0.0   0.57145  0.15948  0.03901  0.00580
 5.50  4400.  0.0   0.42420  0.26757  0.02867  0.01379
 6.00  4400.  0.0   0.29848  0.35203  0.02120  0.02228
 3.00  4500.  0.0   0.68684  0.10354  0.12081  0.00551
 3.50  4500.  0.0   0.68179  0.09130  0.09257  0.00534
 4.00  4500.  0.0   0.68166  0.07665  0.06808  0.00463
 4.50  4500.  0.0   0.67679  0.07477  0.05294  0.00391
 5.00  4500.  0.0   0.61791  0.12858  0.03877  0.00414
 5.50  4500.  0.0   0.48941  0.22544  0.02852  0.00999
 6.00  4500.  0.0   0.35412  0.31134  0.02115  0.01753
 3.00  4600.  0.0   0.66714  0.12482  0.11885  0.00675
 3.50  4600.  0.0   0.67006  0.09869  0.09215  0.00501
 4.00  4600.  0.0   0.66990  0.08476  0.06785  0.00467
 4.50  4600.  0.0   0.66474  0.08238  0.05278  0.00382
 5.00  4600.  0.0   0.64621  0.10008  0.03868  0.00333
 5.50  4600.  0.0   0.54554  0.18054  0.02846  0.00631
 6.00  4600.  0.0   0.41343  0.27118  0.02139  0.01368
 3.00  4700.  0.0   0.65247  0.13466  0.11853  0.00690
 3.50  4700.  0.0   0.65580  0.11012  0.09208  0.00540
 4.00  4700.  0.0   0.65896  0.09240  0.06778  0.00464
 4.50  4700.  0.0   0.65275  0.09097  0.05287  0.00390
 5.00  4700.  0.0   0.64517  0.09638  0.03875  0.00366
